phoenix_complete_feature.avgstar,phoenix_complete_feature.gtfs1,phoenix_complete_feature.gtfs2,phoenix_complete_feature.gtfs3,phoenix_complete_feature.gtfs4,phoenix_complete_feature.gtfs5,phoenix_complete_feature.gtfs6,phoenix_complete_feature.gtfs7,phoenix_complete_feature.gtfs8,phoenix_complete_feature.gtfs9,phoenix_complete_feature.location,phoenix_complete_feature.business_count,phoenix_complete_feature.reviewcount,phoenix_complete_feature.five_star_count,phoenix_complete_feature.four_star_count,phoenix_complete_feature.three_star_count,phoenix_complete_feature.two_star_count,phoenix_complete_feature.one_star_count,phoenix_complete_feature.senti_neg_avg,phoenix_complete_feature.senti_pos_avg,phoenix_complete_feature.senti_neu_avg,phoenix_complete_feature.senti_comp_avg,phoenix_complete_feature.senti_compound_pos_count,phoenix_complete_feature.senti_compound_neg_count,phoenix_complete_feature.senti_compound_neu_count,phoenix_complete_feature.tweet_count,phoenix_complete_feature.senti_negative_avg,phoenix_complete_feature.senti_neutral_avg,phoenix_complete_feature.senti_positive_avg,phoenix_complete_feature.senti_compound_avg,phoenix_complete_feature.senti_compound_positive_count,phoenix_complete_feature.senti_compound_negative_count,phoenix_complete_feature.senti_compound_neutral_count
0,755,79,12.3184356689,53,8.2255358696,47,12.1594877869,34,17.5090669642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5149999857,0.4850000143,0.8515999913,1,0,0
0,686,65,6.2138559699,46,9.1351651433,48,14.7523197761,32,10.356426542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,610,63,7.0930345575,38,8.6819873264,40,13.2486399737,19,14.007253223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,868,87,10.1407493353,62,7.5137108106,58,9.3878399059,30,12.5983998992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1100,113,8.5643452448,86,7.1246999403,74,7.816426577,33,10.0087288221,511,1,9,1,0,1,0,1,0.1113333333,0.0313333333,0.8576666667,-0.4361,1,2,0,0,0,0,0,0,0,0,0
0,988,101,9.4589599703,72,9.6113599234,87,9.3150659585,36,10.7552564582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1510,164,7.6533247991,113,8.03720854,102,6.0402380928,58,7.4698941246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3
0,1766,200,7.2968464215,108,9.1760842204,129,7.4254101919,60,7.2391637679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1312,160,7.9639347876,75,8.0584841229,154,10.5347910963,43,9.5474970767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1303,141,8.8305709897,86,9.2686293072,129,17.2568211857,56,8.6313107644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1099,135,9.4145289624,96,7.490403531,61,12.978580521,47,8.7704989201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,953,99,8.0358165851,81,6.5156079464,59,16.2013462155,49,8.5969231656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0778761062,890,89,8.8888185357,59,11.0212553396,59,14.020800017,45,10.5302755518,519,12,1695,65,5,3,8,25,0.0538867925,0.2006981132,0.7453867925,0.5452735849,85,21,0,7,0.0314285713,0.8967142786,0.0718571416,0.0930999996,3,1,3
3.2280793319,385,37,11.458341004,24,12.7725714019,40,17.0061466396,21,11.9955732822,520,5,5748,54,19,14,17,23,0.0479212598,0.2180708661,0.734023622,0.6391944882,107,20,0,2,0,1,0,0,0,0,2
0,253,23,12.1818399429,18,10.6172000431,17,11.8465601206,14,11.667743969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8899999857,0.1099999969,0.2622666707,2,0,1
0,225,22,10.4194707137,15,9.2984318733,16,13.3217922211,11,8.1105828285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,22,9.8795840263,12,10.2819200754,12,12.3494797833,6,14.9758403301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,24,7.791268536,15,8.6853487023,12,7.778496027,9,9.0302082062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,293,38,10.0936926823,17,10.9205485753,10,12.7406400045,13,12.8151465522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1780000031,0.6320000291,0.1899999976,0.0516000018,1,0,0
0,318,67,12.228707029,10,11.6230401039,8,16.763999939,5,15.9444265366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,557,92,10.9045828315,25,12.4764798988,14,11.3995201141,18,10.9524800777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,611,86,11.2305169832,29,10.3713280241,22,12.5729998946,29,14.7179323206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,744,85,9.5120176151,40,9.2601141014,31,9.4836343016,32,10.2113347383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,917,90,9.4482507327,54,10.9118399471,48,9.8795840144,39,10.8604422948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1290,140,9.7217735088,94,8.1473039694,67,9.1363800038,49,9.748910716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1198,126,10.5756891238,84,7.8679038964,68,8.2965364079,48,10.4495599754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2136,168,7.9030285325,193,7.0408799836,200,6.5054963259,89,7.2507707091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3393,253,6.5167641056,272,5.743327409,344,4.6145115391,175,5.0428292104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1884,171,9.1243216195,110,8.5094456192,175,6.514728954,95,9.2466694368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1944,198,9.0758433168,118,8.5931022438,183,12.0936083851,87,10.6842559785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1357,145,10.1763688491,88,8.9027540018,72,9.4680779783,67,10.8604423833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1130,108,11.1518356929,66,9.7332799787,63,10.046635703,56,8.6156800335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0379070471,898,106,9.4250932882,47,9.246669534,35,7.0334292432,34,6.7950079918,539,6,9919,78,32,10,9,9,0.0433695652,0.2302028986,0.7263913043,0.6978115942,119,17,2,5,0,0.8159999967,0.1839999974,0.4038599968,3,0,2
0,528,68,11.3487198976,29,12.7938590532,28,15.7778820378,25,10.2819201397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8844999969,0.1155000031,0.2996999919,1,0,1
0,38,0,0,1,13.4111995697,3,4.023360014,4,12.6661329269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,1,6.7055997849,3,7.1526398659,3,11.3995199203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,137,24,12.2190932592,5,14.3052800497,3,16.5404801369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,235,45,11.5671601296,10,14.4170401096,4,15.3483730952,2,16.0934391022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,98,23,10.4383841142,4,13.4112000018,2,17.8815994263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,223,42,11.2505066246,10,16.54047966,5,8.7172802091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,105,22,16.8198799491,5,18.4776535034,2,17.88160038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,483,57,10.7947012107,32,9.3675199314,18,11.2103876563,15,9.7454719424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,451,71,10.6494861795,21,11.6975466145,12,11.0766576926,12,10.9077760696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0135,0.8698333204,0.1166666659,0.2127333358,3,0,3
0,362,50,7.5996799482,20,6.3926719338,10,9.3133333524,14,9.7231200337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,801,84,10.3156588392,43,10.7289599351,56,9.1700512889,37,6.2820884334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,367,40,9.9320625715,25,8.1957333942,26,12.6288799345,17,7.5996797979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,693,67,10.9748319373,42,12.2704772127,108,7.0575250869,29,13.2892800461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,434,43,10.0264686829,19,17.4345598221,106,6.1210091799,14,14.5536354383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,168,20,11.5236976941,5,12.5171198845,7,12.5171200335,4,13.4111998876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,230,30,9.2760800173,9,15.3483732542,7,14.9311357498,9,10.7928226888,559,1,306,3,2,4,3,6,0.0901111111,0.1728888889,0.7368333333,0.3463,12,5,1,4,0,0.8512499928,0.1487499997,0.3188000023,2,0,2
4.4509803922,790,100,10.5638990265,37,11.1097718345,28,10.7066080719,38,11.3581273203,560,3,51,6,3,1,1,0,0.0371818182,0.2196363636,0.7432727273,0.7502545455,10,1,0,2,0.1024999991,0.8975000083,0,-0.238350004,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,565,1,1800,21,11,4,3,1,0.045675,0.222275,0.73205,0.659845,35,2,3,1,0.1519999951,0.6859999895,0.1620000005,0.0516000018,1,0,0
5,9,0,0,0,0,0,0,0,0,566,1,30,5,0,0,0,0,0.0148,0.221,0.7644,0.92452,5,0,0,0,0,0,0,0,0,0,0
0,86,13,0,6,13.4111995697,3,16.763999939,2,4.4703998566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,2,0,2,0,2,21.4579200745,1,19.6697597504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,2,0,1,0,0,0,1,20.1168003082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1330000013,0.8669999838,0,-0.3181999922,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5467836257,277,25,10.2293270686,21,12.0700798512,8,9.9093866547,12,12.261668316,571,5,855,8,10,8,11,22,0.076559322,0.1496779661,0.7736271186,0.1879542373,35,23,1,46,0.0191086955,0.8217826058,0.1591304361,0.2787934764,29,4,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0181249995,0.8638749979,0.1179999989,0.2080500033,8,1,7
0,505,72,10.5957991265,24,8.9966799915,19,9.6392998919,20,8.0467199981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.7329999954,0.2670000046,0.5460999906,3,0,1
0,2498,174,8.7585118653,150,7.4197735943,153,8.7777618026,152,8.4496078804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8453947368,1243,90,11.5392199648,75,9.8348799919,65,8.568266611,67,10.1904799749,575,6,152,7,4,2,1,14,0.0787142857,0.1573214286,0.7640357143,0.1780785714,15,11,2,0,0,0,0,0,0,0,0
0,1152,103,10.821206335,78,9.7302535265,50,10.3048451298,51,8.1387577171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1084,104,9.6858666727,66,10.2819199645,74,10.0025199673,47,10.7578012453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1062,86,10.1305032421,58,11.4463031458,131,9.937168799,54,10.5642610843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,800,62,10.0202380862,41,11.2979200103,112,12.0933633174,45,11.7763108288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5640000105,0.4359999895,0.8428999782,1,0,0
3.5825720309,1015,125,9.4524123804,38,10.4366645893,121,15.0798543143,54,10.9130353586,580,10,1423,44,13,7,7,25,0.0584791667,0.2,0.7415208333,0.46564375,72,21,3,16,0,0.8704374991,0.129562499,0.3007999975,9,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,9,13.6347198487,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,2,18.1051197052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
4,135,26,8.0147885638,5,8.9407998324,2,0,2,13.4111995697,590,1,24,1,4,1,0,0,0.1038333333,0.258,0.638,0.46145,5,1,0,0,0,0,0,0,0,0,0
0,448,58,8.841457761,25,11.593237265,9,12.6288797855,16,11.2877600789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,39,7.5298299678,6,10.7289600849,3,10.2819197178,3,10.2819201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,842,108,9.0318637408,51,10.1760420501,23,9.3878399611,34,9.6560640007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1452,111,7.9440215516,98,8.153158046,85,7.5390643856,85,7.9495373452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,729,66,8.8871551019,52,8.4584672498,26,8.5172883288,36,11.1760000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,899,101,8.0941332949,64,7.4777599424,35,8.3685887575,35,9.3268799254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8109999895,0.1889999956,0.4214999974,1,0,0
0,886,96,9.1529545264,62,8.0263999206,31,9.4623466531,24,7.1246999651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8689999878,0.1309999973,0.2996999919,1,0,1
5,552,64,11.4374761626,33,10.2223145644,22,11.4314514342,10,8.6614001319,598,1,483,18,2,0,1,0,0.0076190476,0.2470952381,0.7452857143,0.9408333333,21,0,0,0,0,0,0,0,0,0,0
0,416,43,8.7747565057,32,8.5400054825,22,7.3104186935,11,7.79126837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,855,108,10.1273876142,46,10.4830880649,98,16.9615293152,47,13.2008282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.861499995,0.1385000013,0.2903749943,2,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,16,10.9971839905,4,10.2819199562,2,13.8582401276,2,4.4703998566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,146,28,12.1416064596,4,8.6055199206,3,16.8385060628,2,17.4345598221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,132,23,14.9758398316,5,12.8747521997,3,15.9444268545,2,16.0934405327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,349,42,11.8018559973,16,13.8085685306,14,12.313919891,14,9.5554799438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,408,41,11.8465599303,23,11.3622666995,20,9.9466398806,16,11.6230400324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2075000033,0.7924999893,0,-0.5568000078,0,2,0
4,765,65,9.8907599943,44,9.8348800782,29,9.2659197829,35,9.1643198811,611,2,35736,91,39,32,14,14,0.0354157895,0.2444578947,0.7201263158,0.7078578947,170,19,1,3,0,0.9426666697,0.0573333353,0.1204000016,1,0,2
0,997,84,11.0766576573,63,13.7017759323,37,10.1329067449,49,10.9844113134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.9097142858,0.0902857137,0.1954571434,9,0,5
0,491,61,9.889397084,28,9.9093865355,20,8.0765225728,18,7.6592852215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.9229999979,0.0770000021,0.1997999946,1,0,2
0,1291,115,9.1161097341,71,8.4695957408,86,8.8680259544,75,9.1022310133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7329999804,0.2669999897,0.6144999862,1,0,0
0,843,81,11.5038293327,45,11.5857866671,43,10.3238299359,42,9.6036523858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,666,62,11.5918511527,35,10.4428543544,37,11.5714583993,34,11.587276783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,739,84,12.6465263578,40,8.676640008,33,10.8220933191,31,11.3171704145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,291,46,9.988150864,11,13.4111999737,10,11.7507656983,11,11.6230398715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,26,9.1643199362,8,11.2505064656,9,6.649720002,9,7.9189944097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,714,96,7.0300644689,24,7.3016533335,53,14.3584989891,33,12.945533365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0593571439,0.8339285765,0.1067857146,0.0938928606,6,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2090000063,0.6309999824,0.1599999964,-0.25,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7519999743,0.2479999959,0.5105999708,1,0,0
3,0,0,0,0,0,0,0,0,0,624,1,36,2,1,0,1,2,0.072,0.1485,0.7796666667,0.6005166667,5,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65,14,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,630,2,18,6,0,0,0,0,0.0265,0.217,0.7565,0.8703166667,6,0,0,19,0.0668947359,0.7825263143,0.1506315764,0.1362052654,9,7,3
3.3509744323,0,0,0,0,0,0,0,0,0,631,15,11186,75,42,27,25,57,0.0574026549,0.1861415929,0.7520929204,0.4770464602,167,52,7,13,0,0.824076923,0.1759230758,0.346023077,9,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.8440909088,0.1559090872,0.3374818144,7,0,4
0,89,18,5.1782132884,4,5.3644798398,2,13.1876797676,1,4.4703998566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8186666767,0.1813333333,0.437166671,2,0,1
0,62,11,9.6361955007,2,8.0467195511,2,8.717279911,1,4.4703998566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,637,1,25,3,0,0,2,0,0.025,0.2326,0.7422,0.76458,4,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,136,16,9.1196159273,6,13.1876797676,5,8.3447467486,3,7.8977066676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,495,62,9.640514723,25,8.4937599063,43,16.4942343718,24,15.1758315438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,53,10,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.024666667,0.6959999998,0.2793333332,0.6720666687,3,0,0
3.547024952,0,0,0,0,0,0,0,0,0,650,17,7294,72,47,23,12,22,0.0447159091,0.1962613636,0.7590625,0.6014448864,145,24,7,27,0.026629629,0.8376666705,0.1357037039,0.2648703693,15,2,10
2.5067873303,0,0,0,0,0,0,0,0,0,651,3,1326,9,2,7,13,15,0.074326087,0.1389347826,0.7867608696,0.1456108696,22,20,4,5,0,1,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.9250000119,0.075000003,0.1590999961,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0540000002,0.9459999998,0,-0.1589000026,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7239999771,0.2759999931,0.7573999763,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,155,20,13.550899595,9,13.6666514533,3,10.5054399967,5,12.9641599656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,206,31,13.2935576941,4,14.0072530111,21,21.2226356456,17,24.4878578186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.873666664,0.126333336,0.3492333392,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
